playerID,yearID,votedBy,votes,inducted,category
colliji01,1945,Old Timers,,Y,Player
delahed01,1945,Old Timers,,Y,Player
duffyhu01,1945,Old Timers,,Y,Player
jennihu01,1945,Old Timers,,Y,Player
kellyki01,1945,Old Timers,,Y,Player
orourji01,1945,Old Timers,,Y,Player
robinwi01,1945,Old Timers,,Y,Manager
chancfr01,1946,Final Ballot,150,N,Player
chancfr01,1946,Nominating Vote,144,N,Player
eversjo01,1946,Nominating Vote,130,N,Player
huggimi01,1946,Nominating Vote,129,N,Player
wadderu01,1946,Nominating Vote,122,N,Player
walshed01,1946,Nominating Vote,115,N,Player
eversjo01,1946,Final Ballot,110,N,Player
huggimi01,1946,Final Ballot,106,N,Player
walshed01,1946,Final Ballot,106,N,Player
friscfr01,1946,Nominating Vote,104,N,Player
hubbeca01,1946,Nominating Vote,101,N,Player
wadderu01,1946,Final Ballot,87,N,Player
griffcl01,1946,Final Ballot,82,N,Player
cochrmi01,1946,Nominating Vote,80,N,Player
hubbeca01,1946,Final Ballot,75,N,Player
griffcl01,1946,Nominating Vote,73,N,Player
grovele01,1946,Nominating Vote,71,N,Player
friscfr01,1946,Final Ballot,67,N,Player
cochrmi01,1946,Final Ballot,65,N,Player
traynpi01,1946,Nominating Vote,65,N,Player
grovele01,1946,Final Ballot,61,N,Player
brownmo01,1946,Nominating Vote,56,N,Player
tinkejo01,1946,Nominating Vote,55,N,Player
traynpi01,1946,Final Ballot,53,N,Player
mcginjo01,1946,Nominating Vote,53,N,Player
maranra01,1946,Nominating Vote,50,N,Player
brownmo01,1946,Final Ballot,48,N,Player
mcginjo01,1946,Final Ballot,47,N,Player
deandi01,1946,Final Ballot,45,N,Player
tinkejo01,1946,Final Ballot,45,N,Player
gehrich01,1946,Nominating Vote,43,N,Player
pennohe01,1946,Nominating Vote,41,N,Player
deandi01,1946,Nominating Vote,40,N,Player
dickebi01,1946,Nominating Vote,40,N,Player
bakerfr01,1946,Nominating Vote,39,N,Player
bendech01,1946,Nominating Vote,39,N,Player
bakerfr01,1946,Final Ballot,36,N,Player
schalra01,1946,Nominating Vote,36,N,Player
bendech01,1946,Final Ballot,35,N,Player
planked01,1946,Nominating Vote,34,N,Player
dickebi01,1946,Final Ballot,32,N,Player
terrybi01,1946,Nominating Vote,31,N,Player
vanceda01,1946,Nominating Vote,31,N,Player
maranra01,1946,Final Ballot,29,N,Player
foxxji01,1946,Nominating Vote,26,N,Player
youngro01,1946,Nominating Vote,25,N,Player
gehrich01,1946,Final Ballot,23,N,Player
heilmha01,1946,Nominating Vote,23,N,Player
klingjo01,1946,Nominating Vote,20,N,Player
pennohe01,1946,Final Ballot,16,N,Player
jossad01,1946,Nominating Vote,14,N,Player
ruckena01,1946,Nominating Vote,13,N,Player
roushed01,1946,Nominating Vote,11,N,Player
crawfsa01,1946,Nominating Vote,9,N,Player
adamsba01,1946,Nominating Vote,6,N,Player
crigelo01,1946,Nominating Vote,6,N,Player
marquru01,1946,Nominating Vote,6,N,Player
wheatza01,1946,Nominating Vote,6,N,Player
woodjo02,1946,Nominating Vote,5,N,Player
donovbi01,1946,Nominating Vote,4,N,Player
gomezle01,1946,Nominating Vote,4,N,Player
wanerpa01,1946,Nominating Vote,4,N,Player
lyonste01,1946,Nominating Vote,3,N,Player
burkeje01,1946,Nominating Vote,2,N,Player
bushdo01,1946,Nominating Vote,2,N,Player
coombja01,1946,Nominating Vote,2,N,Player
davisha01,1946,Nominating Vote,2,N,Player
hartnga01,1946,Nominating Vote,2,N,Player
jacksjo01,1946,Nominating Vote,2,N,Player
mckecbi01,1946,Nominating Vote,2,N,Player
bancrda01,1946,Nominating Vote,1,N,Player
beaumgi01,1946,Nominating Vote,1,N,Player
bradlbi01,1946,Nominating Vote,1,N,Player
chesbja01,1946,Nominating Vote,1,N,Player
clarkjo01,1946,Nominating Vote,1,N,Player
cravaga01,1946,Nominating Vote,1,N,Player
dinnebi01,1946,Nominating Vote,1,N,Player
dunnja01,1946,Nominating Vote,1,N,Player
granted01,1946,Nominating Vote,1,N,Player
grimmch01,1946,Nominating Vote,1,N,Player
hoytwa01,1946,Nominating Vote,1,N,Player
jonesfi01,1946,Nominating Vote,1,N,Player
killebi01,1946,Nominating Vote,1,N,Player
knabeot01,1946,Nominating Vote,1,N,Player
longhe01,1946,Nominating Vote,1,N,Player
mageesh01,1946,Nominating Vote,1,N,Player
martipe01,1946,Nominating Vote,1,N,Player
nichoki01,1946,Nominating Vote,1,N,Player
phillde01,1946,Nominating Vote,1,N,Player
ruelmu01,1946,Nominating Vote,1,N,Player
sheckji01,1946,Nominating Vote,1,N,Player
simmoal01,1946,Nominating Vote,1,N,Player
southbi01,1946,Nominating Vote,1,N,Player
sparktu01,1946,Nominating Vote,1,N,Player
sullibi03,1946,Nominating Vote,1,N,Player
tanneje01,1946,Nominating Vote,1,N,Player
tennefr01,1946,Nominating Vote,1,N,Player
burkeje01,1946,Old Timers,,Y,Player
chancfr01,1946,Old Timers,,Y,Player
chesbja01,1946,Old Timers,,Y,Player
eversjo01,1946,Old Timers,,Y,Player
griffcl01,1946,Old Timers,,Y,Player
mccarto01,1946,Old Timers,,Y,Player
mcginjo01,1946,Old Timers,,Y,Player
planked01,1946,Old Timers,,Y,Player
tinkejo01,1946,Old Timers,,Y,Player
wadderu01,1946,Old Timers,,Y,Player
walshed01,1946,Old Timers,,Y,Player
hubbeca01,1947,BBWAA,140,Y,Player
friscfr01,1947,BBWAA,136,Y,Player
cochrmi01,1947,BBWAA,128,Y,Player
grovele01,1947,BBWAA,123,Y,Player
traynpi01,1947,BBWAA,119,N,Player
gehrich01,1947,BBWAA,105,N,Player
maranra01,1947,BBWAA,91,N,Player
deandi01,1947,BBWAA,88,N,Player
pennohe01,1947,BBWAA,86,N,Player
bendech01,1947,BBWAA,72,N,Player
heilmha01,1947,BBWAA,65,N,Player
schalra01,1947,BBWAA,50,N,Player
vanceda01,1947,BBWAA,50,N,Player
bakerfr01,1947,BBWAA,49,N,Player
terrybi01,1947,BBWAA,46,N,Player
wheatza01,1947,BBWAA,37,N,Player
youngro01,1947,BBWAA,36,N,Player
woodjo02,1947,BBWAA,29,N,Player
roushed01,1947,BBWAA,25,N,Player
adamsba01,1947,BBWAA,22,N,Player
marquru01,1947,BBWAA,18,N,Player
foxxji01,1947,BBWAA,10,N,Player
cronijo01,1947,BBWAA,6,N,Player
simmoal01,1947,BBWAA,6,N,Player
fletcar01,1947,BBWAA,3,N,Player
cravaga01,1947,BBWAA,2,N,Player
hartnga01,1947,BBWAA,2,N,Player
mccarjo99,1947,BBWAA,2,N,Manager
rixeyep01,1947,BBWAA,2,N,Player
turnete01,1947,BBWAA,2,N,Player
dyered01,1947,BBWAA,1,N,Player
gelbech01,1947,BBWAA,1,N,Player
gomezle01,1947,BBWAA,1,N,Player
gowdyha01,1947,BBWAA,1,N,Player
haineje01,1947,BBWAA,1,N,Player
hargrbu01,1947,BBWAA,1,N,Player
kellyge01,1947,BBWAA,1,N,Player
lazzeto01,1947,BBWAA,1,N,Player
scottev01,1947,BBWAA,1,N,Player
pennohe01,1948,BBWAA,94,Y,Player
traynpi01,1948,BBWAA,93,Y,Player
simmoal01,1948,BBWAA,60,N,Player
gehrich01,1948,BBWAA,52,N,Player
terrybi01,1948,BBWAA,52,N,Player
wanerpa01,1948,BBWAA,51,N,Player
foxxji01,1948,BBWAA,50,N,Player
deandi01,1948,BBWAA,40,N,Player
heilmha01,1948,BBWAA,40,N,Player
dickebi01,1948,BBWAA,39,N,Player
maranra01,1948,BBWAA,38,N,Player
hartnga01,1948,BBWAA,33,N,Player
cronijo01,1948,BBWAA,25,N,Player
vanceda01,1948,BBWAA,23,N,Player
schalra01,1948,BBWAA,22,N,Player
lazzeto01,1948,BBWAA,21,N,Player
youngro01,1948,BBWAA,19,N,Player
roushed01,1948,BBWAA,17,N,Player
gomezle01,1948,BBWAA,16,N,Player
lyonste01,1948,BBWAA,15,N,Player
wheatza01,1948,BBWAA,15,N,Player
careyma01,1948,BBWAA,9,N,Player
wilsoji01,1948,BBWAA,8,N,Player
grimebu01,1948,BBWAA,7,N,Player
hoytwa01,1948,BBWAA,7,N,Player
martipe01,1948,BBWAA,7,N,Player
combsea01,1948,BBWAA,6,N,Player
grimmch01,1948,BBWAA,6,N,Player
marquru01,1948,BBWAA,6,N,Player
meusebo01,1948,BBWAA,6,N,Player
bendech01,1948,BBWAA,5,N,Player
dykesji01,1948,BBWAA,5,N,Player
jackstr01,1948,BBWAA,5,N,Player
mcinnst01,1948,BBWAA,5,N,Player
rixeyep01,1948,BBWAA,5,N,Player
woodjo02,1948,BBWAA,5,N,Player
adamsba01,1948,BBWAA,4,N,Player
bakerfr01,1948,BBWAA,4,N,Player
bancrda01,1948,BBWAA,4,N,Player
bottoji01,1948,BBWAA,4,N,Player
huggimi01,1948,BBWAA,4,N,Manager
odoulle01,1948,BBWAA,4,N,Player
ruffire01,1948,BBWAA,4,N,Player
cuyleki01,1948,BBWAA,3,N,Player
duganjo01,1948,BBWAA,3,N,Player
earnsge01,1948,BBWAA,3,N,Player
faberre01,1948,BBWAA,3,N,Player
fletcar01,1948,BBWAA,3,N,Player
gowdyha01,1948,BBWAA,3,N,Player
harribu01,1948,BBWAA,3,N,Manager
kleinch01,1948,BBWAA,3,N,Player
rommeed01,1948,BBWAA,3,N,Player
rootch01,1948,BBWAA,3,N,Player
scottev01,1948,BBWAA,3,N,Player
bluegos01,1948,BBWAA,2,N,Player
coombja01,1948,BBWAA,2,N,Player
coopewi01,1948,BBWAA,2,N,Player
covelst01,1948,BBWAA,2,N,Player
fitzsfr01,1948,BBWAA,2,N,Player
hackst01,1948,BBWAA,2,N,Player
haineje01,1948,BBWAA,2,N,Player
hermaba01,1948,BBWAA,2,N,Player
hoopeha01,1948,BBWAA,2,N,Player
kellyge01,1948,BBWAA,2,N,Player
klingjo01,1948,BBWAA,2,N,Player
oneilst01,1948,BBWAA,2,N,Player
quinnja01,1948,BBWAA,2,N,Player
schacal01,1948,BBWAA,2,N,Player
wilsoha01,1948,BBWAA,2,N,Player
wrighgl01,1948,BBWAA,2,N,Player
bartedi01,1948,BBWAA,1,N,Player
bigbeca01,1948,BBWAA,1,N,Player
cadorle01,1948,BBWAA,1,N,Player
camildo01,1948,BBWAA,1,N,Player
davissp01,1948,BBWAA,1,N,Player
derripa01,1948,BBWAA,1,N,Player
durocle01,1948,BBWAA,1,N,Manager
ferrewe01,1948,BBWAA,1,N,Player
fonsele01,1948,BBWAA,1,N,Player
gosligo01,1948,BBWAA,1,N,Player
grohhe01,1948,BBWAA,1,N,Player
hafeych01,1948,BBWAA,1,N,Player
hallabi01,1948,BBWAA,1,N,Player
hermabi01,1948,BBWAA,1,N,Player
johnsbo01,1948,BBWAA,1,N,Player
kremera01,1948,BBWAA,1,N,Player
manushe01,1948,BBWAA,1,N,Player
medwijo01,1948,BBWAA,1,N,Player
milledo02,1948,BBWAA,1,N,Player
mulcahu01,1948,BBWAA,1,N,Player
mungova01,1948,BBWAA,1,N,Player
oeschjo01,1948,BBWAA,1,N,Player
ricesa01,1948,BBWAA,1,N,Player
schanwa01,1948,BBWAA,1,N,Player
schumha02,1948,BBWAA,1,N,Player
selkige01,1948,BBWAA,1,N,Player
severha01,1948,BBWAA,1,N,Player
seweljo01,1948,BBWAA,1,N,Player
sewellu01,1948,BBWAA,1,N,Player
sherdbi01,1948,BBWAA,1,N,Player
shockur01,1948,BBWAA,1,N,Player
smithea02,1948,BBWAA,1,N,Player
smithsh01,1948,BBWAA,1,N,Player
stengca01,1948,BBWAA,1,N,Manager
westsa01,1948,BBWAA,1,N,Player
willicy01,1948,BBWAA,1,N,Player
gehrich01,1949,Run Off,159,Y,Player
ottme01,1949,Run Off,128,N,Player
gehrich01,1949,BBWAA,102,N,Player
ottme01,1949,BBWAA,94,N,Player
simmoal01,1949,BBWAA,89,N,Player
foxxji01,1949,Run Off,89,N,Player
deandi01,1949,BBWAA,88,N,Player
foxxji01,1949,BBWAA,85,N,Player
terrybi01,1949,BBWAA,81,N,Player
deandi01,1949,Run Off,81,N,Player
simmoal01,1949,Run Off,76,N,Player
wanerpa01,1949,BBWAA,73,N,Player
greenha01,1949,BBWAA,67,N,Player
dickebi01,1949,BBWAA,65,N,Player
wanerpa01,1949,Run Off,63,N,Player
heilmha01,1949,BBWAA,59,N,Player
maranra01,1949,BBWAA,58,N,Player
heilmha01,1949,Run Off,52,N,Player
terrybi01,1949,Run Off,48,N,Player
greenha01,1949,Run Off,44,N,Player
dickebi01,1949,Run Off,39,N,Player
maranra01,1949,Run Off,39,N,Player
hartnga01,1949,BBWAA,35,N,Player
cronijo01,1949,BBWAA,33,N,Player
vanceda01,1949,BBWAA,33,N,Player
lyonste01,1949,BBWAA,29,N,Player
schalra01,1949,BBWAA,24,N,Player
wilsoha01,1949,BBWAA,24,N,Player
ruffire01,1949,BBWAA,22,N,Player
lazzeto01,1949,BBWAA,20,N,Player
youngro01,1949,BBWAA,20,N,Player
gomezle01,1949,BBWAA,17,N,Player
schalra01,1949,Run Off,17,N,Player
martipe01,1949,BBWAA,16,N,Player
cronijo01,1949,Run Off,16,N,Player
wheatza01,1949,BBWAA,15,N,Player
vanceda01,1949,Run Off,15,N,Player
roushed01,1949,BBWAA,14,N,Player
lyonste01,1949,Run Off,14,N,Player
careyma01,1949,BBWAA,12,N,Player
wilsoha01,1949,Run Off,12,N,Player
harribu01,1949,BBWAA,11,N,Player
youngro01,1949,Run Off,11,N,Player
gowdyha01,1949,BBWAA,10,N,Player
grimmch01,1949,BBWAA,10,N,Player
kleinch01,1949,BBWAA,9,N,Player
bottoji01,1949,BBWAA,8,N,Player
grimebu01,1949,BBWAA,8,N,Player
mcinnst01,1949,BBWAA,8,N,Player
dykesji01,1949,BBWAA,7,N,Player
hoytwa01,1949,BBWAA,7,N,Player
southbi01,1949,BBWAA,7,N,Player
hartnga01,1949,Run Off,7,N,Player
combsea01,1949,BBWAA,6,N,Player
faberre01,1949,BBWAA,6,N,Player
jackstr01,1949,BBWAA,6,N,Player
oneilst01,1949,BBWAA,6,N,Player
wilsoji01,1949,BBWAA,6,N,Player
lazzeto01,1949,Run Off,6,N,Player
adamsba01,1949,BBWAA,5,N,Player
bancrda01,1949,BBWAA,5,N,Player
hermaba01,1949,BBWAA,5,N,Player
coopewi01,1949,BBWAA,4,N,Player
cuyleki01,1949,BBWAA,4,N,Player
gosligo01,1949,BBWAA,4,N,Player
hackst01,1949,BBWAA,4,N,Player
hardeme01,1949,BBWAA,4,N,Player
marquru01,1949,BBWAA,4,N,Player
odoulle01,1949,BBWAA,4,N,Player
rixeyep01,1949,BBWAA,4,N,Player
ruffire01,1949,Run Off,4,N,Player
covelst01,1949,BBWAA,3,N,Player
meusebo01,1949,BBWAA,3,N,Player
ricesa01,1949,BBWAA,3,N,Player
scottev01,1949,BBWAA,3,N,Player
stengca01,1949,BBWAA,3,N,Player
wanerll01,1949,BBWAA,3,N,Player
bendech01,1949,BBWAA,2,N,Player
duganjo01,1949,BBWAA,2,N,Player
earnsge01,1949,BBWAA,2,N,Player
fitzsfr01,1949,BBWAA,2,N,Player
gelbech01,1949,BBWAA,2,N,Player
hafeych01,1949,BBWAA,2,N,Player
haineje01,1949,BBWAA,2,N,Player
jurgebi01,1949,BBWAA,2,N,Player
lucasre01,1949,BBWAA,2,N,Player
rommeed01,1949,BBWAA,2,N,Player
shockur01,1949,BBWAA,2,N,Player
warnelo01,1949,BBWAA,2,N,Player
willicy01,1949,BBWAA,2,N,Player
averiea01,1949,BBWAA,1,N,Player
bluegos01,1949,BBWAA,1,N,Player
bodiepi01,1949,BBWAA,1,N,Player
burnsge01,1949,BBWAA,1,N,Player
chapmbe01,1949,BBWAA,1,N,Player
davissp01,1949,BBWAA,1,N,Player
durocle01,1949,BBWAA,1,N,Player
ehmkeho01,1949,BBWAA,1,N,Player
ferrewe01,1949,BBWAA,1,N,Player
fletcar01,1949,BBWAA,1,N,Player
judgejo01,1949,BBWAA,1,N,Player
kellyge01,1949,BBWAA,1,N,Player
kerrdi01,1949,BBWAA,1,N,Player
lindsfr01,1949,BBWAA,1,N,Player
lopezal01,1949,BBWAA,1,N,Player
manushe01,1949,BBWAA,1,N,Player
myerbu01,1949,BBWAA,1,N,Player
nehfar01,1949,BBWAA,1,N,Player
peckiro01,1949,BBWAA,1,N,Player
pruethu01,1949,BBWAA,1,N,Player
ringji01,1949,BBWAA,1,N,Player
rootch01,1949,BBWAA,1,N,Player
selkige01,1949,BBWAA,1,N,Player
sherdbi01,1949,BBWAA,1,N,Player
toneyfr01,1949,BBWAA,1,N,Player
werbebi01,1949,BBWAA,1,N,Player
wittwh01,1949,BBWAA,1,N,Player
wrighgl01,1949,BBWAA,1,N,Player
brownmo01,1949,Old Timers,,Y,Player
nichoki01,1949,Old Timers,,Y,Player
ottme01,1950,BBWAA,115,N,Player
terrybi01,1950,BBWAA,105,N,Player
foxxji01,1950,BBWAA,103,N,Player
wanerpa01,1950,BBWAA,95,N,Player
simmoal01,1950,BBWAA,90,N,Player
heilmha01,1950,BBWAA,87,N,Player
deandi01,1950,BBWAA,85,N,Player
dickebi01,1950,BBWAA,78,N,Player
maranra01,1950,BBWAA,66,N,Player
greenha01,1950,BBWAA,64,N,Player
hartnga01,1950,BBWAA,54,N,Player
vanceda01,1950,BBWAA,52,N,Player
lyonste01,1950,BBWAA,42,N,Player
cronijo01,1950,BBWAA,33,N,Player
lazzeto01,1950,BBWAA,21,N,Player
gomezle01,1950,BBWAA,18,N,Player
wheatza01,1950,BBWAA,17,N,Player
youngro01,1950,BBWAA,17,N,Player
roushed01,1950,BBWAA,16,N,Player
schalra01,1950,BBWAA,16,N,Player
wilsoha01,1950,BBWAA,16,N,Player
careyma01,1950,BBWAA,14,N,Player
kleinch01,1950,BBWAA,14,N,Player
grimmch01,1950,BBWAA,13,N,Player
ruffire01,1950,BBWAA,12,N,Player
cuyleki01,1950,BBWAA,11,N,Player
haineje01,1950,BBWAA,11,N,Player
hoytwa01,1950,BBWAA,11,N,Player
bancrda01,1950,BBWAA,9,N,Player
faberre01,1950,BBWAA,9,N,Player
odoulle01,1950,BBWAA,9,N,Player
willicy01,1950,BBWAA,9,N,Player
bottoji01,1950,BBWAA,8,N,Player
hackst01,1950,BBWAA,8,N,Player
martipe01,1950,BBWAA,7,N,Player
rolfere01,1950,BBWAA,7,N,Player
adamsba01,1950,BBWAA,6,N,Player
bendech01,1950,BBWAA,6,N,Player
gowdyha01,1950,BBWAA,6,N,Player
grimebu01,1950,BBWAA,6,N,Player
jackstr01,1950,BBWAA,6,N,Player
rixeyep01,1950,BBWAA,6,N,Player
bakerfr01,1950,BBWAA,4,N,Player
hafeych01,1950,BBWAA,4,N,Player
harribu01,1950,BBWAA,4,N,Manager
ofarrbo01,1950,BBWAA,4,N,Player
ruelmu01,1950,BBWAA,4,N,Player
waltebu01,1950,BBWAA,4,N,Player
wilsoji01,1950,BBWAA,4,N,Player
combsea01,1950,BBWAA,3,N,Player
lombaer01,1950,BBWAA,3,N,Player
scottev01,1950,BBWAA,3,N,Player
stengca01,1950,BBWAA,3,N,Manager
burnsge01,1950,BBWAA,2,N,Player
chandsp01,1950,BBWAA,2,N,Player
dykesji01,1950,BBWAA,2,N,Player
earnsge01,1950,BBWAA,2,N,Player
fonsele01,1950,BBWAA,2,N,Player
gosligo01,1950,BBWAA,2,N,Player
grohhe01,1950,BBWAA,2,N,Player
hardeme01,1950,BBWAA,2,N,Player
hermaba01,1950,BBWAA,2,N,Player
higgipi01,1950,BBWAA,2,N,Player
hoopeha01,1950,BBWAA,2,N,Player
huggimi01,1950,BBWAA,2,N,Manager
meusebo01,1950,BBWAA,2,N,Player
nehfar01,1950,BBWAA,2,N,Player
theveto01,1950,BBWAA,2,N,Player
wrighgl01,1950,BBWAA,2,N,Player
covelst01,1950,BBWAA,1,N,Player
crosefr01,1950,BBWAA,1,N,Player
derripa01,1950,BBWAA,1,N,Player
ensje01,1950,BBWAA,1,N,Player
fitzsfr01,1950,BBWAA,1,N,Player
fletcar01,1950,BBWAA,1,N,Player
gelbech01,1950,BBWAA,1,N,Player
gonzami01,1950,BBWAA,1,N,Player
jonesfi01,1950,BBWAA,1,N,Player
lucasre01,1950,BBWAA,1,N,Player
luquedo01,1950,BBWAA,1,N,Player
mageesh01,1950,BBWAA,1,N,Player
marbefi01,1950,BBWAA,1,N,Player
mcinnst01,1950,BBWAA,1,N,Player
mckecbi01,1950,BBWAA,1,N,Manager
milancl01,1950,BBWAA,1,N,Player
moorejo02,1950,BBWAA,1,N,Player
moorete01,1950,BBWAA,1,N,Player
oneilst01,1950,BBWAA,1,N,Player
pruethu01,1950,BBWAA,1,N,Player
ricesa01,1950,BBWAA,1,N,Player
rommeed01,1950,BBWAA,1,N,Player
rootch01,1950,BBWAA,1,N,Player
schanwa01,1950,BBWAA,1,N,Player
selkige01,1950,BBWAA,1,N,Player
sherdbi01,1950,BBWAA,1,N,Player
southbi01,1950,BBWAA,1,N,Player
wambsbi01,1950,BBWAA,1,N,Player
wanerll01,1950,BBWAA,1,N,Player
werbebi01,1950,BBWAA,1,N,Player
woodjo02,1950,BBWAA,1,N,Player
ottme01,1951,BBWAA,197,Y,Player
foxxji01,1951,BBWAA,179,Y,Player
wanerpa01,1951,BBWAA,162,N,Player
heilmha01,1951,BBWAA,153,N,Player
terrybi01,1951,BBWAA,148,N,Player
deandi01,1951,BBWAA,145,N,Player
dickebi01,1951,BBWAA,118,N,Player
simmoal01,1951,BBWAA,116,N,Player
maranra01,1951,BBWAA,110,N,Player
lyonste01,1951,BBWAA,71,N,Player
vanceda01,1951,BBWAA,70,N,Player
greenha01,1951,BBWAA,67,N,Player
hartnga01,1951,BBWAA,57,N,Player
cronijo01,1951,BBWAA,44,N,Player
schalra01,1951,BBWAA,37,N,Player
bendech01,1951,BBWAA,35,N,Player
youngro01,1951,BBWAA,34,N,Player
careyma01,1951,BBWAA,27,N,Player
lazzeto01,1951,BBWAA,27,N,Player
gowdyha01,1951,BBWAA,26,N,Player
gomezle01,1951,BBWAA,23,N,Player
roushed01,1951,BBWAA,21,N,Player
wilsoha01,1951,BBWAA,21,N,Player
martipe01,1951,BBWAA,19,N,Player
wheatza01,1951,BBWAA,19,N,Player
kleinch01,1951,BBWAA,15,N,Player
hoytwa01,1951,BBWAA,13,N,Player
odoulle01,1951,BBWAA,13,N,Player
adamsba01,1951,BBWAA,12,N,Player
bancrda01,1951,BBWAA,9,N,Player
grimmch01,1951,BBWAA,9,N,Player
harribu01,1951,BBWAA,9,N,Manager
ruffire01,1951,BBWAA,9,N,Player
bakerfr01,1951,BBWAA,8,N,Player
cuyleki01,1951,BBWAA,8,N,Player
faberre01,1951,BBWAA,8,N,Player
mckecbi01,1951,BBWAA,8,N,Manager
stengca01,1951,BBWAA,8,N,Manager
willicy01,1951,BBWAA,7,N,Player
bottoji01,1951,BBWAA,6,N,Player
rolfere01,1951,BBWAA,6,N,Player
grimebu01,1951,BBWAA,5,N,Player
rixeyep01,1951,BBWAA,5,N,Player
woodjo02,1951,BBWAA,5,N,Player
fletcar01,1951,BBWAA,4,N,Player
jackstr01,1951,BBWAA,4,N,Player
nehfar01,1951,BBWAA,4,N,Player
schacal01,1951,BBWAA,4,N,Player
southbi01,1951,BBWAA,4,N,Player
dykesji01,1951,BBWAA,3,N,Player
hackst01,1951,BBWAA,3,N,Player
hoopeha01,1951,BBWAA,3,N,Player
kerrdi01,1951,BBWAA,3,N,Player
lombaer01,1951,BBWAA,3,N,Player
marquru01,1951,BBWAA,3,N,Player
mcinnst01,1951,BBWAA,3,N,Player
oneilst01,1951,BBWAA,3,N,Player
lewisdu01,1951,BBWAA,2,N,Player
mageesh01,1951,BBWAA,2,N,Player
scottev01,1951,BBWAA,2,N,Player
selkige01,1951,BBWAA,2,N,Player
wilsoji01,1951,BBWAA,2,N,Player
bartedi01,1951,BBWAA,1,N,Player
chandsp01,1951,BBWAA,1,N,Player
coombja01,1951,BBWAA,1,N,Player
coopewi01,1951,BBWAA,1,N,Player
daubeja01,1951,BBWAA,1,N,Player
derripa01,1951,BBWAA,1,N,Player
ehmkeho01,1951,BBWAA,1,N,Player
gelbech01,1951,BBWAA,1,N,Player
hafeych01,1951,BBWAA,1,N,Player
hardeme01,1951,BBWAA,1,N,Player
hermaba01,1951,BBWAA,1,N,Player
higgipi01,1951,BBWAA,1,N,Player
jordati01,1951,BBWAA,1,N,Player
mccarjo99,1951,BBWAA,1,N,Manager
milancl01,1951,BBWAA,1,N,Player
paigesa01,1951,BBWAA,1,N,Player
pruethu01,1951,BBWAA,1,N,Player
ricesa01,1951,BBWAA,1,N,Player
rommeed01,1951,BBWAA,1,N,Player
rudoldi01,1951,BBWAA,1,N,Player
ruelmu01,1951,BBWAA,1,N,Player
sherdbi01,1951,BBWAA,1,N,Player
wanerll01,1951,BBWAA,1,N,Player
wrighgl01,1951,BBWAA,1,N,Player
heilmha01,1952,BBWAA,203,Y,Player
wanerpa01,1952,BBWAA,195,Y,Player
terrybi01,1952,BBWAA,155,N,Player
deandi01,1952,BBWAA,152,N,Player
simmoal01,1952,BBWAA,141,N,Player
dickebi01,1952,BBWAA,139,N,Player
maranra01,1952,BBWAA,133,N,Player
vanceda01,1952,BBWAA,105,N,Player
lyonste01,1952,BBWAA,101,N,Player
hartnga01,1952,BBWAA,77,N,Player
greenha01,1952,BBWAA,75,N,Player
bendech01,1952,BBWAA,70,N,Player
cronijo01,1952,BBWAA,48,N,Player
schalra01,1952,BBWAA,44,N,Player
careyma01,1952,BBWAA,36,N,Player
gowdyha01,1952,BBWAA,34,N,Player
youngro01,1952,BBWAA,34,N,Player
martipe01,1952,BBWAA,31,N,Player
wheatza01,1952,BBWAA,30,N,Player
gomezle01,1952,BBWAA,29,N,Player
lazzeto01,1952,BBWAA,29,N,Player
stengca01,1952,BBWAA,27,N,Manager
roushed01,1952,BBWAA,24,N,Player
wilsoha01,1952,BBWAA,21,N,Player
kleinch01,1952,BBWAA,19,N,Player
odoulle01,1952,BBWAA,19,N,Player
harribu01,1952,BBWAA,12,N,Manager
hoytwa01,1952,BBWAA,12,N,Player
bancrda01,1952,BBWAA,11,N,Player
lewisdu01,1952,BBWAA,11,N,Player
cuyleki01,1952,BBWAA,10,N,Player
hardeme01,1952,BBWAA,10,N,Player
oneilst01,1952,BBWAA,10,N,Player
ruffire01,1952,BBWAA,10,N,Player
adamsba01,1952,BBWAA,9,N,Player
faberre01,1952,BBWAA,9,N,Player
grimebu01,1952,BBWAA,9,N,Player
kerrdi01,1952,BBWAA,9,N,Player
marquru01,1952,BBWAA,9,N,Player
bottoji01,1952,BBWAA,7,N,Player
wilsoji01,1952,BBWAA,7,N,Player
grimmch01,1952,BBWAA,6,N,Player
dykesji01,1952,BBWAA,5,N,Player
henrito01,1952,BBWAA,4,N,Player
rolfere01,1952,BBWAA,4,N,Player
scottev01,1952,BBWAA,4,N,Player
willicy01,1952,BBWAA,4,N,Player
hermaba01,1952,BBWAA,3,N,Player
nehfar01,1952,BBWAA,3,N,Player
rixeyep01,1952,BBWAA,3,N,Player
waltebu01,1952,BBWAA,3,N,Player
averiea01,1952,BBWAA,2,N,Player
coopewi01,1952,BBWAA,2,N,Player
lopezal01,1952,BBWAA,2,N,Manager
peckiro01,1952,BBWAA,2,N,Player
rommeed01,1952,BBWAA,2,N,Player
wanerll01,1952,BBWAA,2,N,Player
chapmbe01,1952,BBWAA,1,N,Player
combsea01,1952,BBWAA,1,N,Player
crosefr01,1952,BBWAA,1,N,Player
durocle01,1952,BBWAA,1,N,Manager
ehmkeho01,1952,BBWAA,1,N,Player
gonzami01,1952,BBWAA,1,N,Player
